timestamp,hive,filename,mfcc_00_mean,mfcc_00_std,mfcc_01_mean,mfcc_01_std,mfcc_02_mean,mfcc_02_std,mfcc_03_mean,mfcc_03_std,mfcc_04_mean,mfcc_04_std,mfcc_05_mean,mfcc_05_std,mfcc_06_mean,mfcc_06_std,mfcc_07_mean,mfcc_07_std,mfcc_08_mean,mfcc_08_std,mfcc_09_mean,mfcc_09_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,flatness_mean,flatness_std,zcr_mean,zcr_std,rms_mean,rms_std,chroma_mean,chroma_std,mod_energy_bee,mod_peak_freq
2026-03-07 19:03:14,hive_03,hive_03_20260307_190314.flac,-644.341061102314,7.921769075905728,264.62956040457965,4.304497847956758,-55.859301479397026,5.371857999978043,4.688194563243815,4.346437186246841,34.73650563827374,2.7354712059692967,-23.204176924167655,2.927222093790089,-4.4823256708974935,3.2478036502225205,-1.3348926002434085,2.8271586573891936,-12.804822796421817,1.8010018155395444,-6.954245445279893,1.8010677348588904,-13.464219171707686,1.931184706534277,-9.197301101163152,1.8672788035297299,-8.685805713595558,1.836881626207408,561.6656952213267,27.51984535688066,549.6572264137186,18.798746866596787,1117.96334351569,3.8858479948440155e-05,9.66195870078514e-06,0.040911812690919196,0.00331729582484491,0.00022394159,1.7721046e-05,0.4922541230408049,0.25769391652973234,0.0,0.0
2026-03-07 19:03:23,hive_01,hive_01_20260307_190323.flac,-596.9200157797546,6.603440935908564,263.11130512665585,3.1398669228940665,-53.77171606901691,4.614827615078475,0.29083912913321563,2.902550553763409,40.18616087136566,1.925943458421978,-30.73699945825717,2.2401525717996718,-13.026281419273245,2.252796494880174,8.726748386427742,1.98438601667343,-16.819313653595735,1.7040333031417192,-12.995756972218405,1.6959893884416808,-5.430496565294975,1.6019022027975327,-15.634485599816443,1.5253719357916955,-14.724285779725433,1.606075278569564,566.218239062228,22.830014822363584,563.3996732506986,19.13719455037254,1126.780616495418,2.032397657224074e-05,2.7519993460672836e-05,0.03969199527908915,0.0022461736310173176,0.00038178457,2.9670558e-05,0.43933632861781907,0.27613980244772807,0.0,0.0
2026-03-07 19:33:14,hive_03,hive_03_20260307_193314.flac,-618.1265572573107,7.088605854269409,232.79169330026824,4.309897694438152,-32.97705097629537,4.401625791157038,-4.502207833328147,3.948130493002228,35.1048558448139,2.31346652685653,-16.813014937774504,2.8232898814595875,-12.86162848932211,2.6214832091019185,2.266030159680411,2.3193162266128473,-11.872709267133976,1.6597001207032873,-9.344838774657042,1.9044813334436856,-7.668327731647827,1.6919823354074406,-11.09758284198354,1.554700638235713,-8.558192699834482,1.7413711864295909,560.6474361317696,25.143821904496573,550.3045774547869,16.577395905474354,1123.931685642877,3.828450638684204e-05,2.135480715878985e-05,0.04071962649264093,0.0035199576197333477,0.00022780313,2.7251375e-05,0.47962366615083585,0.2602517935879118,0.0,0.0
2026-03-07 19:33:23,hive_01,hive_01_20260307_193323.flac,-572.009000420263,6.117975841857368,234.19272134585978,3.0256731504872834,-34.22889775204915,4.607580200968706,-6.710125293466334,2.542725727741592,37.986393814297706,2.3245395375941613,-23.964964773507543,2.6277189179591542,-19.123160345662043,2.161714125040774,10.819988999895484,1.950061112253295,-13.67961200858508,1.7606404552057278,-16.48063892770649,1.8864801257792863,-2.2747569582931897,1.7364571759551233,-15.057819751703006,1.826182531270404,-16.081655814505496,1.6345584868831584,567.0560784320195,24.81428182569147,563.7134529892733,19.249517701403988,1129.3804498750346,1.959061119494303e-05,5.792625046155318e-06,0.039548233129686194,0.0027630376632335283,0.00038857816,3.706251e-05,0.4476825689683056,0.27930451814113894,0.0,0.0
2026-03-07 19:55:41,hive_04,hive_04_20260307_195541.flac,-564.381254987768,0.0,213.3511563310048,0.0,-43.60690802427679,0.0,-16.489580710956226,0.0,14.837751761820629,0.0,-16.01782765422458,0.0,-14.5277947536689,0.0,-4.686250381133328,0.0,-18.488588793128283,0.0,-15.63175000374003,0.0,-7.677150778047893,0.0,-13.858712021998826,0.0,-19.14241650724083,0.0,758.3253325529824,0.0,804.0211726915778,0.0,1306.0,0.0009018269913747451,0.0,0.0095625,0.0,0.00017179069,0.0,0.5724857212351507,0.25170359130529774,0.0,0.0
2026-03-07 20:03:14,hive_03,hive_03_20260307_200314.flac,-633.3799869462771,7.991696356359849,250.4076873562715,4.464236635905812,-46.8591141399212,4.619210991912721,1.5196627555950912,3.619538755133183,37.35065025297561,2.430642466795592,-20.498718420908887,2.6470389649161943,-8.695164696738274,2.879682247151902,0.5961468169207702,2.5783012450857536,-12.781397116850057,1.8975756549669112,-7.76124182834994,2.008006069937585,-11.168546129960786,1.7545799136973497,-10.769299930537171,1.8982506484064277,-8.289088418874305,1.832021497141029,563.3058267674469,24.80674931261366,556.4412355041328,18.705779051576005,1145.0763676756455,3.886889444753281e-05,1.9884453611577755e-05,0.04052622535406831,0.003006308340715298,0.00022642901,2.6010097e-05,0.4853108326233953,0.2572434788129303,0.0,0.0
2026-03-07 20:03:23,hive_01,hive_01_20260307_200323.flac,-598.6582040588667,6.816274712282509,259.6389543166226,2.9158412408831706,-50.06122765135473,4.481611410919685,-0.8041760137022627,3.0504060696103155,40.52754132416277,2.5282282811970855,-29.32623317476898,2.4858286512535264,-14.04884315048303,2.3429477325085397,9.32567108934076,2.2387504048480382,-15.752681404613687,1.738809392285877,-12.550785198869955,1.9867605977512028,-4.445013265926727,1.9423984399151493,-15.196732347292897,1.74138265861472,-14.362388087935669,1.6369685932611298,560.1286622154332,23.359931774887208,560.2673234023426,19.088898170885965,1113.620938628159,1.9565636506794344e-05,5.277737804397885e-06,0.03862239655651208,0.0026469039398129696,0.0003752696,3.898976e-05,0.43040876381285237,0.2819331812430463,0.0,0.0
2026-03-07 20:33:14,hive_03,hive_03_20260307_203314.flac,-628.7421504303256,6.710943011818359,231.2919645165529,4.112875788241467,-32.48906737404969,4.051096113939313,-3.9537066976440367,3.4712142252021816,36.50231769948915,2.1657981130694375,-16.268985528581403,2.8991313838028043,-14.022872790519928,2.6793054319973466,1.7083139163536818,2.3796573705066675,-12.819742468515884,1.8853093919475592,-11.42924810934659,1.788221878763663,-8.875699734972704,1.6705086633494022,-12.324792689290462,1.6042652119978358,-10.02385731928576,1.743922057225625,554.7863606073096,23.274929185147695,549.9146420546057,18.068133716949795,1119.7758955845597,4.0662367502852787e-05,5.1120850547124314e-05,0.03974029783393502,0.0031103960034377237,0.00021029389,2.381375e-05,0.46729316943547183,0.2570098233559088,0.0,0.0
2026-03-07 20:33:23,hive_01,hive_01_20260307_203323.flac,-585.8433467732992,6.705201514751241,239.8321020344524,3.1691531584430854,-38.88137000768963,4.9925239642815775,-4.466846271758795,2.9022498388928444,39.172794962696415,2.410776662295004,-26.337921324204803,2.7830390681275974,-18.356073676381985,2.3106582897759207,10.312055180015527,2.259871854475684,-15.320345729209398,1.9059259011775813,-16.112890834301332,2.1381874628040545,-3.0007428457088285,1.8384417185312274,-15.62527248805291,1.83841860427942,-15.950418151302935,1.8639556040924758,564.1732597002463,27.822658456427597,566.8043878583753,23.190519455758903,1129.8972507636768,2.1305474841411505e-05,6.589161488067857e-05,0.038625833101916134,0.003025845965014957,0.0003670632,3.3157725e-05,0.4278826891792206,0.28000590599515957,0.0,0.0
2026-03-07 21:03:14,hive_03,hive_03_20260307_210314.flac,-652.1191150483914,6.9683691579587075,254.43721689898751,4.042187772525596,-47.54275256229098,3.895824010245044,2.6196480517617045,3.4421336638573865,38.36456106432586,2.265389642658454,-21.3535182659929,2.8062010211972046,-9.280154532291558,2.801725956728964,0.1874166551227602,2.3803482003358476,-13.880294170234567,1.7966899776630179,-8.6261865378099,1.687747531053518,-11.237300450465465,1.5739905954337108,-11.506895279949301,1.6363027997698154,-9.517257881006067,1.6067413644572381,551.5785752796764,22.564951202646345,547.919509549392,14.364858794581503,1112.4443210219383,4.0528621905613476e-05,7.768355655217932e-06,0.039502777006387116,0.0027537654904774174,0.00020255562,2.2111544e-05,0.47388491474095124,0.2613470328243125,0.0,0.0
2026-03-07 21:03:23,hive_01,hive_01_20260307_210323.flac,-610.1246185417912,6.904394624563108,268.52938542290457,3.251523247354987,-58.68369424426442,5.365716107211224,3.1237890244318014,3.098127989708521,40.29990944038592,2.160995222620753,-32.38013075385715,2.264785928635949,-12.47127307723458,2.1568957139727294,7.204810479759643,1.8982326228155328,-15.826585249774457,1.6094047952448731,-11.716477750639214,1.9516636102162583,-6.444925901715982,1.6400833388853928,-14.536414123104699,1.4454927600976233,-14.567889794226112,1.5869254721816253,569.6334251638681,30.705712031772062,566.7622806629266,22.9039452623356,1143.0591502360455,2.2579210336346622e-05,2.0951877115058237e-05,0.039940363787836705,0.0026451882010243882,0.00034715547,2.7503878e-05,0.4631338945449209,0.2765754595089054,0.0,0.0
2026-03-07 21:33:14,hive_03,hive_03_20260307_213314.flac,-652.647558244498,6.467090822527006,257.62676637014175,3.9981488715525613,-52.85224622847109,3.7472495807172335,5.059487071307265,3.431521961014783,39.20651900480954,2.3518640842545984,-23.03326319799673,2.63767484479378,-8.695970136721058,2.485293090161966,-0.03386889765759604,2.0536508277022136,-12.765455496996802,1.7377356363994647,-7.46422341768471,1.7401895229188347,-11.964321291405195,1.6215249518002435,-11.09007117443288,1.714510741926005,-9.683205585760215,1.5373609503825145,567.7550006764883,21.754557794334495,561.8516948822494,15.963535044882763,1169.8544848653153,4.450365170566725e-05,7.362258146456766e-06,0.04080788322688142,0.002591685683154597,0.00019702878,1.871023e-05,0.5126254025198709,0.24931647023710898,0.0,0.0
2026-03-07 21:33:23,hive_01,hive_01_20260307_213323.flac,-602.601607829781,7.331666030516002,261.39891824911984,2.840069706917244,-55.80726679791159,5.640088986845684,1.0026239866600106,2.936170718236437,41.01723536747217,2.3241140305584533,-31.101411848600264,2.347521651200247,-14.045031288924665,2.288193125843053,8.420350853955522,1.8246815474073572,-15.595969360578446,1.9231325043811278,-12.502670291210555,1.8621124255482746,-5.355585816042752,1.6274907449891958,-14.838039324261908,1.4387317169214588,-14.874258467201964,1.812533454154425,579.9762320993096,29.9462827288572,575.9259266904196,22.763471323884477,1185.4704248819771,2.2519440806451395e-05,5.736822096123365e-06,0.04019279366842544,0.002743302407814496,0.0003517097,3.0068984e-05,0.4528903512841236,0.27969127074266825,0.0,0.0
2026-03-07 22:03:14,hive_03,hive_03_20260307_220314.flac,-648.7645186948281,6.867752186246175,252.76413357507207,3.8054624437829356,-48.96655314024272,4.4772591283029035,2.9108220362834007,3.61206754091259,39.09773423094836,2.3556596837090367,-21.649107432925035,2.6962733026696255,-9.034036745094172,2.7485837408229243,1.4728685672020667,2.385830207290423,-12.9576098693794,1.6930305965691783,-8.12312674405751,1.8044776538192266,-10.967218722620723,1.7316840739548565,-11.464188205305154,1.7031264911321713,-9.437203825362005,1.6173261304502715,563.8563937177589,24.03497671893162,559.906793961593,18.0288603964405,1155.594001666204,4.339526977426306e-05,1.7445284020150145e-05,0.04044994445987226,0.0026168273910722353,0.0001986713,1.6686707e-05,0.5182355463395744,0.24641874854032436,0.0,0.0
2026-03-07 22:03:23,hive_01,hive_01_20260307_220323.flac,-594.2657524059467,5.998182083729395,246.27388837911624,2.9343330624199546,-45.516328660135834,4.350368416254591,-3.1963551085649216,2.7747618285844053,40.01391079361027,2.10265427095354,-27.854214103587264,2.311094126009568,-15.988344717130168,2.2008060421086624,10.689871322043999,2.0159894800078937,-15.516926226988684,1.750332450040183,-14.466555555011132,2.0481450167653046,-3.6730980476968824,1.7225407950511216,-15.885589340315024,1.6361316575099272,-15.060020133892076,1.678114373259787,581.2510979182922,24.21123853267292,576.7966746455379,17.927275064108894,1181.2749236323243,2.4127599530872787e-05,3.833867943711783e-06,0.04057072688142182,0.002493379704408786,0.00033234016,2.7473625e-05,0.4603792473404606,0.2750655054355309,0.0,0.0
2026-03-07 22:33:14,hive_03,hive_03_20260307_223314.flac,-647.7790449326095,7.023812771339894,260.5126642185753,3.5036341963705335,-59.69673563151418,4.596667628412433,9.271174451412511,4.108380715692865,38.659096822737695,2.625062192377929,-25.76745862493117,2.6379692118927305,-7.535168268793076,2.8131724525997264,-2.0589336578753814,2.555382456385402,-12.681950850717646,1.7638306860626891,-6.641794663020683,1.644503685557078,-13.157783583555352,1.9359543432991235,-9.77659213278279,1.8813429894248734,-9.776659744525888,1.6642756297613668,583.5222183433165,25.275426080287378,576.6469349173456,19.633579218948476,1224.1027492363232,4.481856481646304e-05,1.4874882564618869e-05,0.04183881213551791,0.002561580115105473,0.00020818473,1.6182135e-05,0.500539531042728,0.2508566375645709,0.0,0.0
2026-03-07 22:33:23,hive_01,hive_01_20260307_223323.flac,-607.0130512557802,6.068842114854889,256.48983020791695,2.634683656922261,-49.75264741334181,4.559454681995471,-0.48849224996489654,3.013027603877541,40.15212046365085,2.0051131645455467,-29.62248619118785,2.6187277453108644,-14.450300765764295,2.201990547170784,9.210427394334598,1.946468098756748,-15.740662432293922,1.5641286420182148,-13.32559883589831,1.8201441910252787,-5.206717151108782,1.6565255682812892,-15.353218789938648,1.3599398566729208,-14.864993280102052,1.6300165503875526,563.2330763235482,26.165283915313847,564.7264645003404,18.100543231248093,1125.281033046376,2.1997850069724294e-05,4.493201320459824e-06,0.038686909886142734,0.0033262129962913682,0.00033809416,3.01008e-05,0.4246568080685616,0.2838659940824091,0.0,0.0
2026-03-07 23:03:14,hive_03,hive_03_20260307_230314.flac,-647.0407617980457,7.324418132221306,250.76027565645413,4.184497166432326,-51.75946786523005,4.390311627010566,3.939023633005705,3.6801924396884864,40.20490448232799,2.4371359342905983,-22.19776435853887,3.1296219388311055,-9.44769844176196,3.0382687763899976,1.088339814069664,2.579244719426759,-13.357088009610791,2.0413161180655788,-8.182133262529678,1.9654224367428348,-10.401179276891533,1.9974699398342741,-11.103548241185283,2.0131953803060147,-10.100034403605955,1.7383119602653825,581.1100257402287,24.91058591297315,574.5453726144912,17.947367246268367,1220.240766453763,4.6010078086990875e-05,8.306977040703076e-06,0.04125669952790891,0.002841271046640957,0.00019712976,2.0949072e-05,0.4955447385599832,0.25603181248867074,0.0,0.0
2026-03-07 23:03:23,hive_01,hive_01_20260307_230323.flac,-612.6175839541678,8.05491733185463,257.62486571800497,3.176246099014699,-50.83307210608781,6.117892169118303,0.7745825105117853,3.6000600819500987,39.71882223721778,2.3227616899342,-29.77030163835522,2.637296857222746,-13.415773015786874,2.311435957193885,8.548730780381014,2.1664323815810356,-15.457616883351484,1.7237478286310557,-12.638021548410656,1.8957398058562875,-5.793969048890813,1.837003925406382,-14.750905548308157,1.7829729645262453,-14.171300437599136,1.7323322401701442,566.0198559704584,31.790132603353698,566.4114764349723,24.17625810221017,1131.677589558456,2.4102526381968663e-05,9.592684932736629e-06,0.039005658150513746,0.0031405065993041726,0.00031713187,2.5967418e-05,0.42661519559860844,0.2807209838473781,0.0,0.0
2026-03-07 23:33:14,hive_03,hive_03_20260307_233314.flac,-624.958675188371,9.051481686102552,220.11162053411934,3.735476018113564,-31.43176933898262,5.33014510343991,-4.680248181469444,3.44653759369601,37.553441213648696,2.45968193125767,-15.008705389958827,2.844392126437825,-16.235360602639023,2.528247400425319,1.9893005383692555,2.2394889724490064,-12.195253710177242,1.8262387806074878,-12.927822971202207,2.06213950836717,-8.594734290528544,1.8739773019758648,-12.92280231847424,1.7387554532332021,-12.327606516582394,1.808662631112311,577.4827779249077,30.432693488644627,570.2674392693767,20.501378311685837,1206.896973063038,4.5597719834636875e-05,2.4594955679380906e-05,0.04102605179116911,0.0030058122234019194,0.0001979473,5.8010122e-05,0.4934734886916734,0.25783604714470987,0.0,0.0
2026-03-07 23:33:23,hive_01,hive_01_20260307_233323.flac,-609.9760783891783,7.804315557976348,259.1413186383437,3.2724627055606352,-52.939072355141086,5.457602251354068,0.9002244420636104,3.169477579428995,39.74136981801901,2.2296454232792877,-31.313488446081823,2.364712575128343,-14.098140715042067,2.2017665271940525,8.506904427196329,2.072872889279287,-15.815849517057737,1.7312051720872026,-13.079182454637793,1.8258244784867492,-6.253842819714678,1.5990976781544435,-15.529220199174151,1.4839333211984922,-15.06457305132516,1.53157872766444,566.0414432974352,28.296949916738836,567.7044289152648,22.463399513084905,1133.5112468758678,2.308273858314661e-05,5.2316362150088494e-05,0.038899246737017494,0.0025088337224515997,0.0003364564,2.9524128e-05,0.4199821100010559,0.28472662216265393,0.0,0.0
2026-03-08 00:03:14,hive_03,hive_03_20260308_000314.flac,-661.02718578987,6.9280247100619174,254.16991452757276,4.173405577578149,-52.23441628701986,4.438082399494298,4.8787569031855895,4.0319309416424165,38.11411659145008,2.5513607114023613,-22.556816364330633,3.086846172355127,-8.133336112381151,2.798692149003926,-0.7900020082437771,2.3573535678270465,-13.610597248877056,1.8172599937324145,-7.811557748825578,1.967166291585076,-12.145143549506473,1.9324007972313044,-11.441043751355188,1.8842450813292344,-10.270911035727266,1.604102464450831,563.9618313373559,25.14467289469397,562.5054492785879,21.601300946190698,1162.617050819217,4.4191270547568565e-05,2.9674099120081765e-05,0.03898807622882532,0.0026786784021822154,0.00019129852,2.1397906e-05,0.4074103684251475,0.2822796186096192,0.0,0.0
2026-03-08 00:03:23,hive_01,hive_01_20260308_000323.flac,-607.9845315308096,5.388076038691731,252.11828519187372,2.9445637440505883,-48.9405543217375,3.8715228610682724,-0.5677447779177631,3.360513223919766,40.109059074348615,2.198553341680917,-30.176891165880246,2.19913793012622,-16.02262560803771,2.3493289524871117,8.921230617911785,1.937918021015125,-15.830747376901448,1.6946823951386587,-13.852137689946572,1.8254635166809863,-5.157505926969617,1.7370459762614943,-15.393413900033527,1.494526593084802,-15.047156872709436,1.5268926695225389,572.7981534996416,21.722769211452032,572.5814275555009,20.122209170681074,1158.7309080810885,2.4771382490523128e-05,3.9145421229367534e-05,0.03965507845043043,0.0022286943163563034,0.00031748266,2.508002e-05,0.4205343965021786,0.28001428520778715,0.0,0.0
2026-03-08 00:33:14,hive_03,hive_03_20260308_003314.flac,-656.9992070223944,6.845080635315133,249.27633832239297,3.8558500926162576,-48.58970970609973,4.1711660884203265,2.440991526268272,3.1862475148578464,38.77748302767598,2.321025001328669,-20.895513641917262,2.3288757229064005,-10.566532009963224,2.219039808012473,-1.787063894111605,2.202036367786517,-14.898349628286239,1.9126138671258621,-9.056310116453117,2.1395430300747558,-11.457534877643184,1.8850090041287157,-11.62191632929272,1.7592047069516488,-10.039922806977765,1.5151435627722645,560.2417393915584,24.772674716946476,558.0218093257815,19.441470418328052,1158.5240211052485,4.201382044021751e-05,3.305045667640403e-05,0.03875753262982505,0.0027458202085573163,0.00019656392,2.4312518e-05,0.39566704838675687,0.28177823803260266,0.0,0.0
2026-03-08 00:33:23,hive_01,hive_01_20260308_003323.flac,-618.0837434955936,9.193049160315587,260.25623681372974,3.5524092717860727,-55.322542674338756,6.079574510494719,2.437485699416953,3.252535425519195,39.672814681222114,2.2427221992073645,-32.15207956252596,2.2428453203264405,-13.988987770947341,2.0637088450441405,7.543360242084888,1.9137101200224307,-15.493197887788753,1.7359126006381795,-12.854757550701084,1.8119166294279374,-7.010646645074644,1.765982514879076,-15.260032536209936,1.6304717648450906,-15.933998708578482,1.5148368572481479,568.8455104736925,30.358361681456724,572.1090935098196,22.908932663932756,1149.8658705915025,2.423377606806672e-05,1.2545370297666597e-05,0.03903492085531797,0.002789566163654523,0.0003151486,3.042956e-05,0.4198084628687168,0.2824795674025204,0.0,0.0
